price,title,loc_string,loc,type,subtype,selltype,desc,size,rooms,bathrooms,ppm2
269000.0,Piso Carrer d'entença. Piso con 2 habitaciones,Barcelona - La Nova Esquerra de l´Eixample,,FLAT,FLAT,SECOND_HAND,"Docta ofrece la venta de esta vivienda exclusiva de diseño en el barrio Eixample. La finca fue construida en el año 1900 en excelentes condiciones con ITE al día y certificado de aptitud.

Detalles del inmueble:

- Sensacional piso de 44 m2 en la Nova Esquerra del Eixample (Los metros cuadrados están verificados con la Dirección General de Catastro)
- Cuenta con todas las comodidades para tu hogar, 1 baños y 2 habitaciones, una de ellas es individual y la otra es doble con balcón exterior a calle.. Ideal para parejas o familias amantes del diseño antiguo modernizado.
- Acogedor comedor con cocina americana, techos altos, dando mucha amplitud.

Respecto a la ubicación, se sitúa en Barcelona en el barrio del Eixample, un barrio histórico de la ciudad, bien comunicado con las principales puntos. Es un barrio céntrico cuenta con una amplia diversidad de negocios, supermercados, plazas y zona peatonal. Cuenta con metro, autobuses y trenes.

Una vivienda ideal para aquellos que quieran un cómodo espacio donde vivir con todo lo necesario del día a día, a un paso de su hogar.

El inmueble se encuentra en proceso de reforma, aquí se pueden observar los renders del proyecto establecido por el equipo de arquitectura. La entrega prevista para finalizar la obra es hacia mediados de Septiembre, para más información comunicarse al

""Tu éxito es nuestra meta"".",44.0,2.0,1.0,6114.0
439000.0,"Piso Carrer de valència. Piso con 4 habitaciones con ascensor, aire acondicionado, vistas",Barcelona - Sagrada Família,,FLAT,FLAT,SECOND_HAND,"Esta es tu oportunidad de tener un fantástico piso muy alto y exterior de 104 m2 en finca impecable con ascensor y en una de las mejores zonas de Barcelona. ¡No lo dejes escapar!
Dispone de cuatro estupendos dormitorios, tres de ellos individuales pero amplios y uno doble con salida directa a agradable balcón con sol de mañanas apto para mesa y dos sillas y espectaculares vistas.
Gran salón- comedor de 25 m2 con salida a un segundo balcón también apto para mesa y sillas y sol de tardes.
Dos baños completos en muy buen estado ambos con ducha.
Gran cocina de 6m2 con idónea distribución cuadrada y con amplia zona de máquinas.
La vivienda se encuentra en muy buen estado general, con reforma integral de hace 8 años (también instalaciones de agua y luz) aunque si deseas actualizarlo ¡es ideal para dejarlo a tu gusto!
Ventanas de aluminio, suelos de parquet, puertas lacadas en blanco, aparato de aire acondicionado. Además dispone de instalación de calefacción y aire acondicionado por conducto en toda la vivienda, aunque actualmente está en desuso.
Muy buena distribución con entrada por la parte central del piso, situándose a la izquierda un baño, la cocina, el salón comedor y uno de los dos balcones (zona de día) y a la derecha los cuatro dormitorios con el segundo baño y el segundo balcón (zona de noche).
Muy luminoso y soleado por la mañana y por la tarde por estar orientado al noroeste y al sureste.
Excelente ubicación a cinco minutos caminando de la Sagrada Familia y en dirección contraria a siete minutos del Parc de les Glòries.
Rodeado de todo tipo de transportes (Metro Linea 2 y 5 Sagrada Familia) Autobuses 33, 34, B-24, D-50, H-10, N-9, servicios y equipamientos.
¡Precio con gastos de agencia incluidos! ¡Sin sorpresas!",104.0,4.0,2.0,4221.0
250000.0,Piso Carrer de calàbria. Piso con 4 habitaciones con ascensor,Barcelona - Sant Antoni,,FLAT,FLAT,SECOND_HAND,"SOLO INVERSORES. SE VENDE LA NUDA PROPIEDAD.
Precio venta 250.000 + 1.000 €/mes de renta vitalicia Usufructuari de 82 anys.
Piso en una finca novecentista situado en el barrio de l’Eixample con una superficie construida de 102,50 m2, consta de un salón-comedor, una sala de estar con vistas a un patio interior muy luminoso, cuatro amplias habitaciones, una cocina y un baño completo. El inmueble tiene ascensor. Piso en inmejorable zona, soleado cercano al Mercat de Sant Antoni y al Parque Joan Miró. Muy próximo a todo tipo de servicios y a transporte público como la parada de metro de Rocafort.",102.0,4.0,1.0,2451.0
323000.0,Piso Carrer del comte borrell. 4 dormitorios + 2 baños + patio / terraza calefacción!,Barcelona - Sant Antoni,,FLAT,FLAT,SECOND_HAND,"4 DORMITORIOS + 2 BAÑOS + PATIO / TERRAZA CALEFACCIÓN! EN EL CORAZÓN DE SANT ANTONI.

¡Excelente ubicación! ¡Situado en la misma supermanzana de Sant Antoni! Eixample: Comte Borrell / Parlament

- SALÓN COMEDOR de 15m2 con gran ventanal que da acceso a Patio / Terraza.

- 4 DORMITORIOS, 2 dobles y 2 individuales, todos con ventanas. ¡Buena ventilación!

- 2 BAÑOS, 1 baño completo con lavabo, WC, bidé, ducha cabina hidromasaje, y ventana. + 1 aseo con lavabo y ventana.

- COCINA INDEPENDIENTE, completa, con nevera, lavadora, encimera de gas, campana extractora, armarios superiores e inferiores, ventana.

- PATIO-TERRAZA, 11m2 con acceso desde salón comedor, y vista desde ventana de uno de los dormitorios grandes

- VIVIENDA con calefacción y ventilación en todas las estancias, con instalación eléctrica según normativa, video portero suelos de gres, buena distribución.

- EDIFICIO en buen estado, con ascensor, con fachada exterior y posterior rehabilitada, escalera en buen estado, en proceso de rehabilitación de vestíbulo.

- Excelente ubicación, a 100m del mercado de Sant Antoni, situado en la misma SUPERILLA de Sant Antoni, a dos calles del Metro L2 Sant Antoni y 3 calles de L3 Poble Sec, a 4 calles del Aerobus. A minutos andando de plaza Universitat, Plaza Catalunya y más importantes puntos de interés de la ciudad condal. Zona con todo tipo servicios, escuelas, ambulatorio, farmacias, supermercados, restaurantes y comercios de todo tipo.

Llámenos y estaremos encantados fijar una visita para enseñarle el inmueble dentro de nuestro amplio horario de atención, sábados incluidos!!

Mas información sobre la zona:

Mercat de Sant Antoni
Ubicado en el famoso barrio de Sant Antoni, del distrito del Ensanche. El centro neurálgico del barrio lo constituye el mercado de Sant Antoni, muy popular debido a su feria semanal de libros viejos y material de coleccionismo que se celebra cada domingo por la mañana.

C/Parlament
Ya hace tiempo que se dice que el barrio de moda de Barcelona es Sant Antoni, donde durante los últimos años han proliferado locales nuevos que conviven con los de toda la vida.
El epicentro de todo este 'boom' es, sin duda, la calle Parlament. Esta vía que une el Raval con el Paral·lel acoge algunos de los mejores locales de la ciudad.

Av Mistral
La avenida de Mistral, que a partir de 1955 se convirtió en un espacio exclusivo para viandantes, es la arteria más viva y dinámica del barrio. En el barrio existe un cine multisalas, el Renoir Floridablanca (con siete salas especializadas en películas de autor y en versión original).

Montaña de Montjuïc, pulmón de Barcelona
Y si hablamos de Barcelona, parece ser que la suerte está de nuestra parte, porque uno de los lugares más emblemáticos y privilegiados de la ciudad, es, sin lugar a dudas, la montaña de Montjuïc, que ha sido bautizada como el pulmón de Barcelona.

Porque vender no es cuestión de suerte.

Confíe en nosotros y tendrá la tranquilidad acertar",81.0,4.0,2.0,3815.0
450000.0,Piso Carrer de provença. Piso en la calle provenza cerca de la sagrada familia,Barcelona - Sagrada Família,,FLAT,FLAT,SECOND_HAND,"Piso en segunda planta, (tercera real) situado en una finca del 1978, rehabilitadas zonas comunes, patios interiores, portería y azoteas . Ubicado muy cerca de la Sagrada Familia, muy buena comunicación, metro Sagrada Familia y Encants. Barrio con todos los servicios, farmacia, bancos, mercat Sagrada Familia, supermercados, panadería.. .

El piso está construido por columnas, por lo que facilita si se quiere abrir cocina al salón. Estructura muy cuadrada, poco pasillo, techos altos de 2.75 por lo que le da mucha amplitud. Un altillo en todo el pasillo.

Terraza de 8m2 que da a la calle Provenza, con vistas a la Sagrada Familia, muy poco tráfico y muy luminoso, orientación Sur-este, sol de mañana. También tiene una galería para poder tender la ropa.
Una distribución muy cómoda, cuatro habitaciones , dos baños, uno en la entrada para la primera habitación y el otro para la habitación de matrimonio y el resto. Un salón muy amplio, cómodo y con distribución cuadrada, muy luminoso.
Gas natural en el inmueble.

Finca con ITE pasada, servicio de conserjería todo jornada de mañanas y tarde.",100.0,4.0,2.0,4500.0
199000.0,Piso en Sagrada Família. Piso con 3 habitaciones con ascensor,Barcelona - Sagrada Família,,FLAT,FLAT,SECOND_HAND,"SOLO INVERSORES. SE VENDE LA NUDA PROPIEDAD
Precio venta 199.000 €. Usufructuario de 84 años
Piso en situado en el barrio de Sagrada Familia en el distrito de l’Eixample de Barcelona con una superficie construida de 67,50 m2. Consta de un salón-comedor muy luminoso, tres habitaciones, una cocina y un baño completo. El inmueble tiene ascensor. Piso en inmejorable zona de la ciudad y cercano al Mercado de Encants Nous, a la sagrada Familia y a Glòries. Muy próximo a todo tipo de servicios y a transporte público como la parada de metro de Encants.",67.0,3.0,2.0,2970.0
305000.0,Piso Carrer del rosselló. Precioso piso en la nova esquerra d l'eixample de 95m2,Barcelona - La Nova Esquerra de l´Eixample,,FLAT,FLAT,SECOND_HAND,"Precioso piso de 95m2 en el Eixample Izquierdo de Barcelona, (Hospital Clínic), con múltiples opciones de redistribución. La misma dispone de un amplio salón comedor exterior muy luminoso, orientación sureste, 2 habitaciones con posibilidad de agregar una 3ra, cocina independiente con salida a lavadero y amplio patio, 1 baño completo y calefacción con radiadores en todas las estancias.

Finca de 1967 en perfecto estado de conservacion dispone de rampa, ascensor y servicio de porteria.

Una oportunidad de tener un vivienda exclusiva donde poder disfrutar de las vistas de la ciudad, no pierda la oportunidad de visitarlo.

Con una ubicación excelente a nivel transporte publico, a 1 minuto de la parada de metro de Entença ( L5, Azul) 3 minutos de Hospital Clínic ( L5, Azul), 10 min de Rocafort ( L1, Roja), 15 min de la Estación de Sants metro ( L3, Verde y L1 Roja) y Trenes de larga distancia y Rodalies RENFE, así como múltiples líneas de autobuses.
Cercanía con hospitales ( Hospital Clínic ), la Escuela Industrial, restaurantes de todo tipo, zonas de ocio y tiendas ( cerca de l'Illa Diagonal, el Corte Ingles).

Grupo Tecnocasa cuenta con la colaboración de Kíron, grupo líder en intermediación financiera, con más de 25 años de experiencia en el sector y más de 4.000 hipotecas tramitadas al año. Ofrecen servicio integral a sus clientes, consiguiendo las mejores condiciones hipotecarias del mercado y que mejor se adapten a sus preferencias. Si desea realizar un estudio financiero gratuito y sin compromiso, no dude en ponerse en contacto con nosotros.

NO DUDE EN CONTACTARNOS PARA PROGRAMAR UNA VISITA U OBTENER MÁS INFORMACIÓN.",95.0,2.0,1.0,3211.0
350000.0,Piso Carrer de sardenya. Piso con 4 habitaciones con ascensor y calefacción,Barcelona - Fort Pienc,,FLAT,FLAT,SECOND_HAND,"Piso con reforma incluida en el precio de 350.000€ (pregunta por proyecto) muy tranquilo y luminoso es interior a patio de manzanas amplio muy cerca de la Sagrada Família.
Se trata de una 5ª planta real, tiene una superficie de 81 m2 construidos según catastro, se distribuye en recibidor, 4 habitaciones, salón, cocina independiente con lavadero, un cuarto de baño y un aseo.
Dispone de radiadores por gas natural. La finca es del año 1963 dispone de ascensor y servicio de portería.
Nos encargamos de la reforma del inmueble, entregamos llaves en mano. Posibilidad de adaptar el proyecto de reforma a tus necesidades y estrenar piso a tu gusto.
Incluye fotografías del estado actual del piso y otras con la posibilidad de reformar y como quedaría en ese mismo espacio, no son acabadas, el proyecto de reforma puede adaptarse a tus necesidades y gustos, para estrenar un piso a tu medida.
Muy bien ubicado, con servicios y comercios cercanos, parques y zona verde.

Si lo prefieres, puedes llamar o contactar por al Raquel.",81.0,4.0,2.0,4321.0
329000.0,Piso Carrer del consell de cent. Piso con 5 habitaciones con ascensor,Barcelona - L´Antiga Esquerra de l´Eixample,,FLAT,FLAT,SECOND_HAND,"Excelente vivienda en calle Consell de Cent planta 5. - Vivienda exterior en buen estado de 87 m2 construidos baño y aseo, cocina americana y 5 habitaciones.

Alta rentabilidad en alquiler por habitaciones anteriormente a 2000 € mensuales.

La vivienda se encuentra en buen estado, aunque podemos ofrecer diferentes opciones de reforma.

La zona se encuentra en transformación a calle peatonal, eso hace que la vivienda tenga a medio plazo un valor más alto.

Visite la vivienda!",87.0,5.0,2.0,3736.0
368700.0,Piso Carrer del rosselló. Piso de 75m2 reformado integralmente en la zona de sagrada famil,Barcelona - Sagrada Família,,FLAT,FLAT,SECOND_HAND,"Cuenta con un recibidor de lo más funcional que se abre a un pasillo con dos habitaciones individuales, un aseo de cortesía y la cocina con lavadero. Seguidamente encontramos el amplio salón-comedor con vistas al interior de la isla. Por último, llegamos al dormitorio principal con cuarto de baño en suite y vestidor.",75.0,3.0,2.0,4916.0
339000.0,Ático Carrer de valència. Ático con 2 habitaciones con ascensor,Barcelona - La Nova Esquerra de l´Eixample,,PENTHOUSE,PENTHOUSE,SECOND_HAND,"PARA VISITAS EN EL INMUEBLE, LLÁMENOS O ESCRIBANOS POR DIRECTAMENTE AL: SEIS, SIETE, TRES, TRES, TRES, SIETE, SIETE, TRES, NUEVE.

El estado de la vivienda es el que figura en las fotografías.

Ático en Valencia-Rocafort. Izquierda del Eixample.

Espectacular finca regia construida en el año 1930.

Vivienda de 50m² de vivienda y 18m² de terraza. Dos habitaciones, una doble y una individual. Salón comedor exterior a la terraza. Cocina. Baño. Terraza exterior a patio de manzana orientada a sudeste con sol todo el día. Es una 6ª planta de altura, con sol y luz natural en todas las estancias debido a su altura. Magníficas vistas a Montjuic, donde está garantizado el silencio y la tranquilidad para disfrutar con familia y amigos. La vivienda tiene a la vista la volta catalana con vigas de madera.

El edificio tiene la ITE pasada con el certificado de aptitud. Su fachada y escalera cuentan con detalles arquitectónicos con mucho encanto, detalles que la convierten en una pieza exclusiva de la zona. Dispone de ascensor a pie plano hasta el piso.

Situado en el barrio de l’Eixample Esquerra, uno de los barrios con mayor demanda nacional e internacional. Rodeado de todos los bares de moda, cerca de Av. Diagonal y de Plaza Catalunya. Muy bien comunicado con transporte público, metro, diferentes líneas de autobuses, el bus del Aeropuerto...
Los impuestos y honorarios no están incluidos en el precio de venta.

¡¡TE AYUDAMOS CON LA FINANCIACIÓN O COMPRAMOS TU PISO SI NECESITAS VENDERLO!!",50.0,2.0,1.0,6780.0
250000.0,"Piso Carrer de provença. A reformar, con ascensor.",Barcelona - L´Antiga Esquerra de l´Eixample,,FLAT,FLAT,SECOND_HAND,"PRECIOSO PISO A REFORMAR, ACTUALMENTE CON 2 HABITACIONES, (posibilidad de 3) ,AMPLIO RECIBIDOR, COCINA Y BAÑO DE ORIGEN, LAVADERO A PATIO INTERIOR. SALÓN COMEDOR CON DOS VENTANALES EXTERIOR A CALLE, 3º PISO REAL CON ASCENSOR. EN PROVENÇA CON VILLARROEL, A 1 MIN DEL HOSPITAL CLINIC. FINCA BIEN CUIDADA MUCHAS POSIBILIDADES DE PONERLO A TU ESTILO EN UNA DE LAS MEJORES ZONAS DE BARCELONA. NO LO DUDES Y VEN A VISTARLO. 74 m2 útiles.",78.0,2.0,1.0,3205.0
425000.0,"Piso Carrer de la diputació. Piso con 3 habitaciones con ascensor, calefacción, aire acondici",Barcelona - La Nova Esquerra de l´Eixample,,FLAT,FLAT,SECOND_HAND,"Piso alto con vistas y ascensor ubicado en la “Nova Esquerra de l’Eixample” de Barcelona, entre las paradas de metro Urgel y Rocafort, muy próximo al barrio de Sant Antoni. Zona preciosa y nunca congestionada, con todos los servicios basicos y mas, típicamente del centro ciudad.
La finca del siglo XIX, completamente reformada y elitista a raíz de una gran obra de reforma, han manteniendo intactos a todos los cánones arquitectónicos y reconstruido aquellos detalles estilísticos típicos de su época modernista. La entrada de la finca, los moldes, las figuras en relieve, la escalera, el ascensor de origen con motor actualizado, el ventanal de la galería de la planta principal, además del aislamiento de patios, balcones y terrado, etc.
El piso se ubica en una planta alta con ascensor, con balcón panorámico y trastero ubicado en la amplia azotea, refugio anti pandemia. La extensión del piso recorre a toda la finca, desde la fachada de calle Diputació, hasta el patio de manzana típico de la Eixample.
Muy bien ventilado, no carece de luz gracias a los varios patios que recorren a toda la finca. Las habitaciones son amplias, el baño principal es grande y la cocina acogedora. Techos típicamente altos.
Actualmente el piso se encuentra con rentabilidad, alquilado a familia con contrato de arrendamiento urbano, con dos años vista. Tenemos toda la documentacion del caso.
Aprovechad de esta ocasión, ofrecemos soluciones de financiación a través de empresa homologada.",125.0,3.0,2.0,3400.0
365000.0,Piso De bailèn. Eixample de barcelona,Barcelona - Dreta de l´Eixample,,FLAT,FLAT,SECOND_HAND,"Bonito piso de 100 m2 construidos en la Eixample de Barcelona que consta de salón/comedor de 18m2, 4 habitaciones (3 dobles y 1 individual), 1 baño completo, 1 aseo y balcón.
Exteriores: salón/comedor y 1 dormitorio.
Altura Real; 4ª planta con ascensor.
*Impuestos no incluidos.",105.0,4.0,2.0,3476.0
285000.0,Piso Carrer de valència. Piso con 2 habitaciones con calefacción,Barcelona - Sagrada Família,,FLAT,FLAT,SECOND_HAND,"CasesFinques les trae esta fantástica vivienda de 63m2, en perfecto estado de conservación (reformada íntegramente en el año 2002), con doble exposición (noroeste-sureste) ubicada en una segunda planta sin ascensor en zona Sagrada Familia.

El inmueble está compuesto por dos dormitorios, una doble con armarios a medida y zona de despacho con mucha luz natural y una individual de muy buen tamaño con balcón privado estilo francés, un soleado salón comedor de grandes dimensiones con salida a balcón exterior, cocina independiente, equipada con vitrocerámica, horno, extractor de humos, nevera y lavadora, baño completo de tres piezas con plato de ducha que nos conecta con la galería dotada de lavadora, caldera y espacio de almacenamiento.

Entre las calidades a destacar tenemos los suelos de parquet, calefacción en todas las estancias, carpintería de aluminio clima-lit, iluminación LED bajo consumo. Acerca de la finca, la misma se encuentra rehabilitada, dispone de portero automático, terrado comunitario para uso cívico con preciosas vistas a Sagrada Familia, muy pocos vecinos. No cuenta con ascensor.

El inmueble se encuentra situado en uno de los distritos comerciales más valorados de la zona, a muy pocos metros de la sagrada familia. A nivel comunicación, cuenta con varias líneas de autobuses, línea de metro metro (L5 y L2 Sagrada Familia, L2 Encants, L5 Sant Pau Dos de Maig), y multitud de servicios como hospitales, colegios (Institut Escola Sicília, Escola 9 Graons, Dominiques Barcelona, Maristes La Immaculada, Escola Ramon Llull), universidades, zonas infantiles y comercios.

Si está interesado en conocer nuestra amplia cartera de productos, no dude en contactar con nosotros, desde nuestro equipo le proporcionaremos el inmueble que más se ajuste a sus necesidades.",63.0,2.0,1.0,4524.0
383500.0,Piso Carrer de sicília. Piso con 3 habitaciones con ascensor y calefacción,Barcelona - Fort Pienc,,FLAT,FLAT,SECOND_HAND,"Bonito piso reformado recientemente en zona Entença. El inmueble tiene una superficie de 65 metros cuadrados distribuidos en 3 habitaciones ( una doble ) y un baño completo. Todo el pavimento es de parqué. Además dispone de una moderna cocina equipada con horno y microondas abierta al salón. La vivienda tiene A/A. Situado a un paso de la Estació de Sants dispone de todos los servicios médicos, de educación y comercios. Está muy bien comunicado en Metro, Autobuses y tren. No deje de visitarlo!",85.0,3.0,1.0,4512.0
275000.0,Apartamento en Gran via de les corts catalanes 615. Apartamento con ascensor y aire acondicionado,Barcelona - Dreta de l´Eixample,Gran Via de les Corts Catalanes 615,APARTMENT,APARTMENT,SECOND_HAND,"Magnífico apartamento situado en el complejo residencial de las Arcadias Barcelona, en Granvía 615, tocando al Paseo de Gracia.

Dispone de una sala comedor con cocina abierta, un dormitorio doble, un baño y una terraza de 9 m2.

Además de un trastero de 5 m2, y de una plaza de aparcamiento en el sótano. Se podría vender el apartamento sin la plaza de PK.

Incluye el derecho de uso de todos estos servicios residenciales:

-Dirección y recepción del complejo.

-Servicio de cafetería/restaurante (con precios módicos para las comidas entre 6 y 8 euros, y también reducidos para llevar la comida a la habitación).

-Enfermería gratuita 24 horas y servicio médico.

-Gimnasio gratuito y sala de aguas y masajes.

-Lavandería, y se puede contratar a precio reducido la limpieza del apartamento.

-Jardín y salones comunitarios, sala de juegos, capilla y biblioteca.

-Reserva de salones o comedores privados.

El coste por estos servicios es de 1.480 € mensuales, la mayor parte de ellos gratuitos y algunos con precios muy reducidos.

En estos momentos está alquilado por 4 años por 2.450 € al mes, y por tanto genera una rentabilidad neta mensual de 970 €.",52.0,1.0,1.0,5288.0
375000.0,Piso Carrer del comte d'urgell. Urbanitas,Barcelona - Sant Antoni,,FLAT,FLAT,SECOND_HAND,"En el corazón de Barcelona, dentro del barrio de San Antoni, nos encontramos este maravilloso piso totalmente reformado desde hace menos de un año ideal para aquellas parejas que quieran vivir la ciudad de Barcelona como suya.

Su reforma integral hace que no tengas que tener ninguna preocupación ni inversión extra después de la compra

Actualmente se encuentra alquilado.

La vivienda está totalmente amueblada, desde armarios, mesas, sofá, nevera y lavavajillas incorporados.

El edificio cuenta con ascensor.

No dejes escapar la oportunidad de visitar esta vivienda, la entrega puede ser inmediata.",56.0,1.0,1.0,6696.0
320000.0,"Piso Carrer de valència. Piso con ascensor, calefacción y aire acondicionado",Barcelona - Sagrada Família,,FLAT,FLAT,SECOND_HAND,"Melvin & Ruiz Real Estate ofrece:
Vivienda(s) en venta en la calle Valencia, cerca de la basílica Sagrada Familia.
En un edificio 'Finca Regia', completamente REHABILITADA EN 2022 con ascensor, con un superficie de 50m2, en la 5ª planta. Los acabados, parqué de roble macizo, ventanas originales con doble cristal, techos con bóveda catalana a la vista, y los detalles originales, crean un ambiente muy agradable. La vivienda consta de 2 dormitorios, 2 baños con plato de ducha, comedor/sala de estar con cocina abierta. Entrando el piso, a mano derecha encontramos el primer baño; aseo, la pica y plato de ducha. Siguiendo el pasillo a la izquierda, sala de maquinas, por la lavadora y secadora y la primera habitación doble, y estamos en el salón/comedor con cocina abierta. Desde el salón tenemos acceso al balcón (orientación sur) con vistas sobre el patio de la manzana. Desde el salón entramos al dormitorio principal 'en suite' con su baño privada. La vivienda dispone de aire acondicionado por conducto, frio y calor.
Hay 4 viviendas disponibles, planta principal p. v. p. €a planta p. v. p. €a planta p. v. p. €a planta p. v. p. €365.000 y la 5a planta que dispone además de una terraza de 40m2 (uso privativa) p. v. p. €445.000.
Cuando escuchamos las palabras Sagrada Familia, no podemos evitar pensar en la basílica de Barcelona, el referente por excelencia de la arquitectura modernista de Antonio Gaudí. El barrio de La Sagrada familia es una de las zonas más demandadas entre los residentes locales, buscando una nueva vivienda en la ciudad y es que esta área presenta calles amplias que forman cuadrículas repletas de edificios de arquitectura modernista que esconden algunas de las oportunidades de oro del mercado inmobiliario del distrito de L’Eixample.
Comprar una propiedad en el barrio de la Sagrada Familia
Cuando escuchamos las palabras «Sagrada Familia», no podemos evitar pensar en la basílica de Barcelona, el referente por excelencia de la arquitectura modernista de Antonio Gaudí. Pero ¿sabías que hay un barrio de Barcelona con el mismo nombre? El barrio de La Sagrada familia es una de las zonas más demandadas entre los residentes locales en busca de una nueva vivienda en la ciudad y es que esta área presenta calles amplias que forman cuadrículas repletas de edificios de arquitectura modernista que esconden algunas de las oportunidades de oro del mercado inmobiliario del distrito de L’Eixample.",58.0,1.0,1.0,5517.0
235000.0,Piso Carrer de lepant. Céntrico y a reformar,Barcelona - Sagrada Família,,FLAT,FLAT,SECOND_HAND,"Entre Joanic, Sant Pau y Encants, encontramos ubicado este piso de Barcelona. Muy bien comunicado, cerca de transportes públicos, ferrocarriles catalanes, Renfe, línea de autobuses y metro. También se encuentra cerca de los principales servicios comerciales y turísticos de la ciudad condal como son los supermercados, colegios, hospitales, la Sagrada Família, etc.

Esta tercera planta (real quinta), *SIN ASCENSOR*, alberga un piso de 61m2, 3 habitaciones, 1 baño completo con ducha, cocina equipada, salón comedor con una terraza de 10m2 que da al típico patio interior de l’Eixample.

Es un inmueble que cuenta con las ansiadas ventajas de estar en pleno centro de Barcelona (cerca de Sagrada Familia), bien comunicado, y dispone de terraza soleada donde disfrutar de las mañanas de verano.

Está a la venta y pendiente de encontrar a una persona que le ponga cara y ojos a este potencial hogar con una reforma y una decoración que le dé un giro de 360º. ¿Te animas?

Si crees que encaja con tus especificaciones, llámenos o escríbenos para visitarlo, ¡estaremos encantadas de enseñártelo!",61.0,3.0,1.0,3852.0
398000.0,Piso Carrer de còrsega. Piso con 4 habitaciones con ascensor y calefacción,Barcelona - La Nova Esquerra de l´Eixample,,FLAT,FLAT,SECOND_HAND,"Fantástico piso exterior de 90m2 en calle Corsega, justo al lado del Hospital Clínic. El piso dispone de un amplio salón comedor exterior a calle, gran cocina office, 4 habitaciones de (de las cuales 2 son dobles y 2 individuales), baño con bañera y aseo con ducha, amplio recibidor y galería con acceso a patio de unos 10 m2, calefacción con gas natural y radiadores, finca con conserje y ascensor. Inmejorable zona rodeada de comercios y muy bien comunicada con transporte público.",90.0,4.0,2.0,4422.0
320000.0,Piso en Sagrada Família. Ideal inversores finca restaurada de los años 50´s. piso exter,Barcelona - Sagrada Família,,FLAT,FLAT,SECOND_HAND,"Zona Eixample Dret - Sagrada Familia de Barcelona.
hermosa finca restaurada de los años 50
Piso exterior a calle, con superficie de 95m2 construidos, 89 m2. útiles, situado zona Sagrada Familia, finca chaflanera, cerca de La plaça Sagrada Familia. tercer piso de altura real con ascensor.

Consta de salón-comedor, amplia cocina, 4 habitaciones (3doble y 1 individual), baño completo nuevo.
Acabados: Suelo cerámico de los años 60’s, carpintería exterior de aluminio.
Bien situado y comunicado cerca del transporte público, metro L2 y L5 Sagrada Familia y carreteras principales-

Ideal parejas o familias e INVERSORES. No dejes pasar esta oportunidad!

No dude en solicitar más información de esta propiedad!
El precio de venta del inmueble aquí expuesto no incluye ni impuestos ni gastos que grava la compraventa (ITP o IVA, gastos notariales o registrales) tampoco honorarios de agencia por intermediación inmobiliaria ni gestión hipotecaria (si procede).

Agentes:
Mauro
Yolanda:

Precio
320.000 €
3368 € /m2.",95.0,4.0,1.0,3368.0
199000.0,Piso Carrer de lepant. Gran oportunidad en barcelona,Barcelona - Sagrada Família,,FLAT,FLAT,SECOND_HAND,"Planta baja situada en el Barrio de Sagrada Familia muy cercano a todo tipo de comercios, hospital de Sant Pau, colegios, CC Les Glorias. Muy bien comunicado con la línea 5 (Azul) y línea 2 (Morada) parada de Sagrada Familia y con diversas líneas de autobuses.

La vivienda consta de 60m², distribuidos en:
- 3 Habitaciones
- 1 baño completo y un aseo
- Cocina independiente
- Salón comedor
- Patio

Finca del 1936 con ascensor, orientación sur, perfecto para reformar.

Si deseas asesoramiento financiero disponemos de un departamento hipotecario.
Si desea vender su vivienda, le ofrecemos una valoración profesional y gratuita.

¿Te lo vas a perder?

*Impuestos, gastos y honorarios de la agencia, no incluidos en el precio. *",54.0,3.0,2.0,3685.0
460000.0,"Piso Carrer d'aragó. Increíble piso en venta en eixample, barcelona",Barcelona - La Nova Esquerra de l´Eixample,,FLAT,FLAT,SECOND_HAND,"Andor Home les ofrece este inmueble situado en calle Aragó cruzando la calle Vilamarí.

Dispone de un metraje de 120m2 construidos, distribuidos en dos habitaciones dobles y una individual, 2 baños completos, cocina independiente tipo office y salón - comedor exterior a patio de manzana. El inmueble tiene dos patios interiores de (uno 40m2 y otro de 20m2).

Gran entrada de luz natural durante el día en todas sus estancias. Finca en buen estado de 1975, con orientación norte-este y con ascensor.

El inmueble está buen estado, listo para entrar a vivir. Aire acondicionado y suelos de parqué. Incluye plaza de parking grande en la misma finca por 25.000€.

A 5 minutos de Plaza España.

Buena comunicación con transporte público y con todos los servicios a su alcance. Líneas de metro L3 - Tarragona y Plaza España, junto a varias lineas de autobús.",120.0,3.0,2.0,3833.0
325000.0,Piso Carrer d'entença. Piso en perfecto estado,Barcelona - La Nova Esquerra de l´Eixample,,FLAT,FLAT,SECOND_HAND,"Piso en excelente estado en la zona del Eixample Esquerra de Barcelona. El área total es de 65 metros cuadrados. El apartamento tiene 3 dormitorios, 1 baño, amplio salón, balcón y cocina moderna totalmente equipada.
El edificio tiene un ascensor. Aire acondicionado, calefacción de gas.

En cumplimiento de la ley 3/2017 del 13 de febrero de 2018 del CÓDIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUÑA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación (ITP o IVA + AJD ) y otros gastos inherentes a la compraventa no están incluidos en el precio.",65.0,3.0,1.0,5000.0
